metro,state,year,AG,ENT,CON,SOC,FIN,INF,MAN,MIN,BUS,RET,TRA,UTL,WHO,GOV,NAT,TOT
,,2005,844,1081,1197,1383,4033,823,1726,350,2405,1501,229,155,706,3416,1200,102717
,,2006,957,1090,1139,1415,3880,694,1777,470,2320,1498,247,173,753,3423,1438,103097
,,2007,735,1055,1107,1451,3607,811,1800,533,2353,1408,242,178,812,3491,1288,101594
,,2008,689,1023,975,1554,3505,832,1943,480,2516,1358,254,160,813,3513,1187,101808
,,2009,1150,939,794,1574,3534,811,1881,459,2422,1308,237,159,725,3460,1609,101655
,,2010,924,948,730,1580,3894,901,1771,442,2559,1318,247,116,687,3437,1367,102280
,,2011,690,1001,719,1637,4295,1011,1770,647,2631,1307,218,117,756,3483,1340,105712
,,2012,693,999,722,1660,4198,1244,1844,778,2688,1367,223,102,815,3474,1468,98751
,,2013,808,1050,727,1664,4347,1293,1922,707,2576,1384,228,104,869,3477,1525,111145
Santa Rosa, CA ,2001,334,737,1778,1504,4116,547,2500,176,2144,1609,270,236,840,2437,492,102082
,,2002,342,863,1702,1624,4345,614,2470,207,2027,1688,282,287,887,2510,518,105596
,,2003,237,895,1749,1611,4441,615,2625,108,2010,1746,272,272,938,2497,337,106879
,,2004,240,932,1886,1667,4257,729,2552,106,2078,1776,297,264,1033,2469,338,104619
,,2005,379,945,1914,1701,4542,659,2689,98,2168,1800,293,248,1207,2458,480,112739
,,2006,296,939,1838,1747,4369,628,2829,95,2212,1797,0,0,1263,2462,393,111669
,,2007,243,923,1729,1781,3804,590,2891,97,2291,1702,323,348,1314,2490,342,109184
,,2008,169,864,1436,1859,3976,641,2929,71,2379,1602,315,382,1307,2479,241,105676
,,2009,312,779,1134,1850,3920,568,2852,49,2040,1495,279,332,1053,2405,360,102100
,,2010,240,813,1044,1883,4350,603,2778,39,2211,1516,311,356,1113,2306,279,105129
,,2011,174,867,1045,1947,4632,604,3058,46,2129,1544,355,346,1181,2324,220,109122
,,2012,0,896,1089,1997,4630,606,2801,0,1895,1593,0,0,1234,2256,353,97250
,,2013,304,923,1156,2057,4624,632,2908,101,2001,1676,364,325,1258,2235,401,111047
Savannah, GA ,2001,0,609,867,1117,1328,343,1999,0,783,811,509,0,0,1950,60,46992
,,2002,0,631,761,1143,1306,232,2068,0,871,858,521,0,0,1985,59,47160
,,2003,0,631,784,1218,1387,211,1865,0,940,908,0,0,0,2051,0,49419
,,2004,0,647,815,1302,1473,229,2019,0,967,961,0,0,0,2049,0,52416
,,2005,0,663,817,1322,1547,252,2089,0,1039,1006,707,0,0,2097,58,54376
,,2006,0,710,801,1380,1608,262,2287,0,1103,994,766,0,0,2170,63,57154
,,2007,0,719,776,1388,1650,297,2326,0,1155,955,757,0,0,2242,53,57902
,,2008,0,697,653,1417,1633,289,2105,0,1173,933,805,0,0,2272,50,55880
,,2009,0,670,577,1468,1751,282,2020,0,1093,885,752,0,0,2386,57,56071
,,2010,0,694,486,1443,1651,244,2311,0,1094,917,0,0,0,2388,0,57153
,,2011,0,730,468,1436,1561,247,2467,0,1108,943,0,0,0,2417,22,54406
,,2012,0,749,447,1447,1604,239,2670,0,1149,951,0,0,0,2338,0,55566
,,2013,0,760,453,1474,1755,233,2623,0,1200,973,0,191,0,2271,27,59993
Scranton--Wilkes-Barre--Hazleton, PA ,2001,37,630,899,2364,2386,692,3308,111,1386,1405,699,1041,1151,2508,146,89249
,,2002,43,635,901,2405,2173,773,3163,104,1306,1453,674,1037,1270,2519,151,88893
,,2003,46,648,911,2456,2193,0,3280,0,1303,1543,653,935,1437,2546,0,73137
,,2004,39,684,893,2512,2288,1033,3221,102,1366,1530,755,1021,1549,2556,143,90950
,,2005,39,693,853,2549,2258,1159,3091,95,1553,1559,841,821,1619,2546,136,91957
,,2006,51,687,804,2602,2201,1159,3235,95,1538,1544,0,0,0,2538,152,83169
,,2007,25,744,773,2566,2226,1285,3210,124,1562,1538,842,0,0,2548,147,85679
,,2008,28,696,680,2694,2313,1050,3142,115,1624,1508,827,0,0,2561,143,83661
,,2009,35,659,610,2735,2459,956,3042,111,1524,1485,848,0,0,2560,147,82611
,,2010,28,719,613,2723,2680,936,2957,154,1629,1530,945,0,0,2514,182,88113
,,2011,17,761,662,2731,2749,825,2821,176,1696,1540,1019,0,0,2455,192,85409
,,2012,21,748,655,2719,2672,745,2793,201,1711,1524,1078,946,1238,2399,221,91522
,,2013,20,753,643,2704,2727,654,2859,258,1769,1531,1095,956,1300,2392,275,95762
Seattle-Tacoma-Bellevue, WA ,2001,801,7147,10733,10882,38996,20143,27551,260,22082,12031,5255,1788,13422,23946,1037,974943
,,2002,827,7127,9902,11287,39530,21424,27415,203,21926,12279,5119,1692,12858,24417,1038,980871
,,2003,912,7435,10012,11486,40484,22553,24767,232,22889,12735,5439,1596,13348,24615,1149,965259
,,2004,851,7886,10441,11937,40277,22901,24889,193,23387,13069,6236,1550,14155,24578,1059,1010018
,,2005,914,7958,10849,12163,42168,24018,29905,254,24339,13695,6696,1426,14512,25297,1169,1072428
,,2006,1021,8352,11162,12544,43751,24053,32992,312,25422,14107,7132,1614,15062,26100,1327,1120666
,,2007,905,8306,12132,12821,46540,30157,36742,303,27261,14120,7055,1384,15525,26318,1199,1224526
,,2008,860,8074,11530,13916,48292,31388,35715,203,28219,14009,6959,1546,15361,27597,1065,1211104
,,2009,784,7417,9666,14230,48230,30527,35119,232,26119,13346,6846,1485,13449,28326,1016,1202727
,,2010,838,7766,8566,14486,48781,32478,37007,232,27273,13930,7253,1637,13871,28743,1070,1251482
,,2011,790,8046,8145,14803,50271,34301,37649,211,28356,14441,7419,1698,14019,28370,1001,1275058
,,2012,863,8279,8496,14994,50590,37499,39456,201,29988,15432,7499,1567,14136,29258,1063,1323118
,,2013,817,8476,8896,15666,51847,39050,40003,224,30881,16256,7550,1623,14286,29488,1040,1362126
Sebastian-Vero Beach, FL ,2001,0,245,295,409,690,81,196,0,278,355,24,6,149,403,142,17186
,,2002,0,252,332,449,734,80,174,0,279,374,27,4,127,410,172,17877
,,2003,179,272,403,481,831,76,165,7,347,411,33,4,137,424,186,20097
,,2004,0,272,449,530,1135,84,156,0,363,439,37,4,149,449,192,22505
,,2005,0,281,527,518,1166,95,159,0,418,487,42,5,128,419,214,23603
,,2006,0,308,504,547,1094,98,176,0,434,487,50,9,173,426,234,23927
,,2007,0,304,406,561,1139,114,210,0,423,461,56,8,337,479,183,24584
,,2008,0,276,328,558,967,132,211,0,405,435,58,7,445,454,153,23357
,,2009,0,259,245,536,984,121,176,0,366,412,48,7,290,465,167,21602
,,2010,0,283,207,521,906,130,169,0,361,422,48,7,216,447,179,20623
,,2011,0,288,200,517,890,121,166,0,368,418,44,9,216,423,151,20236
,,2012,135,285,201,535,834,125,156,6,395,421,47,12,314,410,141,20802
,,2013,138,296,210,539,861,127,164,7,378,425,46,11,277,395,145,20830
Sebring, FL ,2001,0,57,97,191,220,25,95,0,104,170,21,43,62,267,156,7470
,,2002,0,77,103,206,225,20,104,0,124,178,25,46,78,268,176,8193
,,2003,0,77,127,222,248,23,98,0,153,193,33,48,74,272,165,8736
,,2004,0,77,145,237,299,25,95,0,151,208,40,55,67,283,162,9324
,,2005,0,81,165,251,278,29,79,0,161,231,35,54,67,263,211,9683
,,2006,0,88,161,269,297,33,83,0,153,241,41,55,67,269,280,10368
,,2007,0,85,143,272,265,33,90,0,160,232,40,50,75,300,207,9866
,,2008,0,81,105,275,239,34,47,0,155,214,33,47,72,297,179,8970
,,2009,0,75,71,304,219,31,41,0,153,204,28,49,64,295,202,8789
,,2010,0,82,60,321,218,31,48,0,152,206,27,42,56,289,222,8899
,,2011,0,82,54,323,194,26,55,0,153,206,23,77,50,280,175,8608
,,2012,0,80,52,306,171,25,55,0,157,205,23,111,60,281,148,8304
,,2013,149,81,53,313,169,26,56,1,155,204,22,109,51,276,150,8599
Sheboygan, WI ,2001,68,98,287,372,567,49,2219,5,270,256,0,0,186,438,73,26914
,,2002,74,100,256,377,626,66,2247,6,276,268,0,0,193,445,78,27753
,,2003,0,106,264,398,656,88,2314,0,280,279,0,0,192,450,68,28575
,,2004,0,129,272,424,651,41,2541,0,257,289,0,0,207,453,59,29932
,,2005,0,133,257,447,674,38,2470,0,268,290,0,0,205,451,58,29762
,,2006,0,142,238,463,634,37,2545,0,270,296,0,0,229,447,63,30202
,,2007,0,145,212,455,587,41,2643,0,287,285,0,0,237,440,69,30281
,,2008,0,146,201,471,562,40,2770,0,302,300,0,0,243,440,59,30610
,,2009,0,142,173,505,671,40,2442,0,275,283,0,0,240,447,50,28912
,,2010,0,148,166,487,704,39,2249,0,280,290,99,67,244,439,60,28760
,,2011,0,132,167,494,748,41,2239,0,278,298,107,70,239,422,66,29001
,,2012,0,134,165,486,829,39,2181,0,274,302,107,67,257,425,65,29263
,,2013,0,135,172,491,844,41,2253,0,288,317,0,0,258,431,61,29853
Sherman-Denison, TX ,2001,2,123,231,385,315,43,545,46,127,305,78,82,89,378,38,14141
,,2002,11,130,220,393,328,44,540,44,139,309,77,83,96,379,49,14453
,,2003,17,131,252,396,337,49,567,31,148,318,81,86,103,383,48,14626
,,2004,21,129,243,401,328,57,680,29,162,320,79,85,116,380,52,15451
,,2005,13,132,225,401,326,63,726,27,160,328,80,91,123,382,40,16414
,,2006,13,134,201,415,314,65,831,41,170,334,87,87,164,378,55,17280
,,2007,18,134,189,409,313,70,833,26,161,334,82,90,182,386,44,17299
,,2008,20,134,192,422,321,66,854,25,166,319,91,64,203,389,45,17433
,,2009,24,137,192,434,341,66,776,31,162,320,79,67,190,392,55,17188
,,2010,20,146,183,441,327,64,898,37,173,314,79,73,149,399,57,17718
,,2011,22,142,182,445,322,63,972,51,180,313,78,76,158,389,73,18262
,,2012,29,144,208,447,326,62,900,60,182,298,81,92,174,390,90,18236
,,2013,28,151,250,459,342,71,947,39,199,324,82,94,191,388,68,19185
Shreveport-Bossier City, LA ,2001,56,1047,704,1425,1955,0,1661,4224,0,1048,409,528,768,2719,4257,79083
,,2002,62,1020,669,1477,1953,310,1835,3962,894,1160,400,462,807,2819,4010,80393
,,2003,67,1043,686,1455,1893,305,2546,3271,869,1248,421,444,838,2907,3335,80786
,,2004,72,1092,688,1512,1818,329,3106,3272,910,1273,471,458,892,2965,3342,84838
,,2005,66,1059,703,1537,1744,385,3415,2996,996,1348,504,456,969,2960,3060,85897
,,2006,80,1055,696,1612,1913,381,3169,3582,1043,1480,540,521,973,2979,3658,91206
,,2007,73,1036,757,1638,2199,384,2661,2919,1063,1484,547,517,1023,2917,2988,88872
,,2008,65,1005,823,1717,2459,441,2375,3248,1151,1470,585,541,986,2882,3313,92436
,,2009,73,971,763,1758,2570,487,2010,3608,1107,1426,505,433,850,3065,3681,92302
,,2010,57,997,869,1752,2555,482,2480,3878,1171,1474,543,557,907,3141,3936,96183
,,2011,50,973,833,1737,2542,394,2647,4189,1142,1481,549,542,953,3234,4242,98906
,,2012,0,921,824,1762,2975,364,0,3756,1114,1480,553,469,1009,3204,0,90477
,,2013,65,934,792,1785,2991,342,2275,3186,1104,1452,497,472,1034,3031,3250,97538
Sierra Vista-Douglas, AZ ,2001,0,103,165,173,0,34,66,5,173,213,39,193,34,1536,0,11095
,,2002,0,106,173,184,0,41,62,9,199,228,37,193,33,1524,0,11143
,,2003,69,109,189,191,270,45,58,12,230,258,37,195,38,1588,84,14167
,,2004,71,119,201,205,239,61,54,7,253,271,41,213,41,1637,84,14675
,,2005,118,117,214,206,263,54,63,12,321,289,46,190,40,1706,140,15795
,,2006,78,119,223,221,305,57,66,23,360,297,49,194,52,1692,104,16281
,,2007,73,126,196,228,329,75,91,27,396,301,49,208,48,1731,103,16949
,,2008,52,123,158,237,299,98,78,27,455,279,49,207,47,1789,79,16939
,,2009,81,116,127,236,309,123,83,35,519,264,51,204,41,1815,116,17335
,,2010,0,118,125,243,0,131,75,38,488,255,51,231,44,1966,0,14635
,,2011,0,120,105,228,0,123,0,30,454,250,48,227,45,2072,0,14360
,,2012,0,114,107,287,0,63,69,26,363,253,47,184,39,2015,0,13640
,,2013,74,112,96,263,217,60,53,19,361,254,46,180,37,1885,96,15412
Sioux City, IA-NE-SD ,2001,0,226,278,614,783,81,0,0,732,380,0,0,0,678,171,24228
,,2002,0,240,257,631,918,90,0,0,646,402,0,0,0,689,222,25410
,,2003,0,250,278,631,924,94,0,0,638,423,0,0,0,694,250,25391
,,2004,0,256,266,644,964,110,0,0,570,423,0,0,0,694,305,25792
,,2005,0,255,269,633,1029,110,0,0,538,428,0,0,0,708,280,25806
,,2006,0,247,247,0,1091,115,0,0,507,442,0,0,494,711,255,27744
,,2007,0,252,250,0,1209,131,0,0,593,435,356,213,495,704,235,28753
,,2008,0,244,269,0,982,153,1822,0,593,440,363,218,509,711,0,31248
,,2009,0,230,235,683,1038,152,0,0,585,465,339,204,416,731,0,29451
,,2010,0,235,259,668,1020,163,0,0,607,454,0,0,449,749,0,29687
,,2011,0,238,276,674,987,168,0,0,609,460,0,0,434,739,0,29307
,,2012,0,237,320,0,1018,155,0,0,628,467,0,0,453,729,381,29945
,,2013,603,0,369,0,1042,151,0,0,619,475,0,0,463,719,0,34998
Sioux Falls, SD ,2001,0,367,524,1143,3744,452,753,0,621,741,0,0,733,772,124,50010
,,2002,0,390,572,1236,4699,450,1156,0,642,789,0,0,761,797,156,58699
,,2003,0,396,575,1301,4948,455,727,0,651,848,0,0,820,833,172,61453
,,2004,0,416,586,1326,4947,451,844,0,651,877,0,0,853,845,227,53304
,,2005,0,411,589,1354,5074,453,925,0,755,895,0,0,894,843,163,55617
,,2006,0,424,567,1397,5104,459,0,0,750,884,0,0,922,842,0,58502
,,2007,0,419,563,1395,5402,511,996,0,800,894,0,0,974,818,203,61897
,,2008,0,404,534,1499,5396,581,1072,0,864,887,0,0,1006,829,258,63519
,,2009,0,367,533,1550,5608,549,902,0,825,892,0,0,948,870,425,64716
,,2010,0,391,493,0,5599,634,0,0,907,937,0,0,968,915,356,60719
,,2011,0,406,492,0,6070,676,0,0,936,981,0,0,992,918,399,64767
,,2012,0,407,512,0,6475,719,0,0,995,1003,0,0,1027,896,242,63454
,,2013,0,408,534,0,6504,710,0,0,1002,1005,0,0,1036,866,0,64503
South Bend-Mishawaka, IN-MI ,2001,0,351,718,1643,1502,180,2242,0,1053,814,0,0,806,1107,54,54298
,,2002,0,363,672,1756,1627,199,2398,0,1075,855,0,0,801,1102,39,56919
,,2003,0,383,635,1780,1645,226,2690,0,1074,930,0,0,858,1114,59,59375
,,2004,0,394,614,1817,1683,292,3004,0,1035,909,0,0,857,1125,86,60011
,,2005,0,389,562,1818,1751,301,2825,0,1036,903,0,0,903,1131,67,60400
,,2006,0,384,502,1862,1779,307,2763,4,1098,885,0,0,937,1255,0,51357
,,2007,57,371,475,1797,1929,320,3025,3,1115,852,0,0,910,1073,60,64337
,,2008,0,358,465,1828,1883,332,2951,3,1287,805,0,0,910,1062,0,51637
,,2009,0,326,396,1895,2009,0,2426,2,1127,764,0,0,747,1058,0,48006
,,2010,102,341,356,1852,2013,293,2823,2,1198,766,0,0,794,1043,104,60216
,,2011,125,347,365,1812,1950,270,3234,2,1231,754,0,0,798,1039,127,64933
,,2012,75,361,364,1801,1912,271,2988,2,1232,746,0,0,815,1007,76,60934
,,2013,70,356,372,1831,1873,285,2779,2,1276,742,0,0,786,972,71,59073
Spartanburg, SC ,2001,0,325,663,636,705,96,3371,0,746,790,257,78,920,1417,73,50559
,,2002,0,330,603,661,795,100,3539,0,800,799,261,86,949,1436,79,52020
,,2003,0,343,598,686,877,101,3810,0,827,821,243,77,888,1437,91,53693
,,2004,0,344,590,697,823,0,3516,0,1081,775,264,79,1001,1444,0,53743
,,2005,0,357,594,717,897,0,3519,0,1009,792,307,84,992,1472,0,53738
,,2006,0,351,610,758,910,124,3717,0,1017,821,336,91,1065,1470,81,55515
,,2007,0,378,622,761,1152,133,3601,0,1023,784,328,82,1098,1502,71,56092
,,2008,0,419,576,801,1231,150,3385,0,1049,738,349,82,1134,1552,76,56160
,,2009,0,386,471,757,1295,144,2803,0,914,706,295,76,946,1555,90,50909
,,2010,0,387,440,748,1263,139,3481,0,958,718,328,89,972,1519,86,54120
,,2011,0,380,405,764,1256,128,3978,0,1022,708,338,82,962,1579,64,55762
,,2012,0,387,520,764,1143,124,3956,0,1043,713,332,70,1003,1548,63,55927
,,2013,0,405,513,777,1165,161,3872,0,1058,785,454,73,1051,1561,69,57340
Spokane-Spokane Valley, WA ,2001,0,701,952,1858,2734,340,1427,0,1415,1598,449,0,0,3194,145,69465
,,2002,0,736,857,1902,2852,314,1299,0,1470,1646,440,0,0,3251,178,69210
,,2003,0,742,926,1920,2832,342,1379,0,1525,1718,457,0,0,3249,201,70820
,,2004,89,782,998,1988,2759,385,1462,55,1553,1750,500,0,0,3220,159,73434
,,2005,82,826,1008,2019,2954,430,1701,80,1625,1832,549,0,0,3201,168,78096
,,2006,83,842,1043,2088,3025,464,1860,99,1699,1867,564,0,0,3237,186,81059
,,2007,79,849,1090,2162,3136,504,0,120,1734,1871,566,0,0,3238,200,65291
,,2008,66,812,1060,2311,3221,508,1972,118,1757,1791,581,0,0,3356,184,81690
,,2009,61,730,934,2441,3328,486,1900,102,1658,1686,525,0,0,3346,163,79506
,,2010,74,735,828,2485,3465,484,1774,83,1679,1723,561,0,0,3315,157,80413
,,2011,57,762,789,2447,3521,496,1827,93,1750,1708,576,0,0,3265,149,80872
,,2012,31,780,790,2449,3395,500,1910,90,1771,1674,595,0,0,3343,118,81183
,,2013,28,768,801,2534,3526,507,1899,94,1877,1656,598,0,0,3335,120,83685
Springfield, IL ,2001,0,317,558,1162,1801,271,260,0,651,555,0,0,395,2706,134,40260
,,2002,0,311,599,1181,1487,321,287,0,699,570,0,0,401,2680,182,39764
,,2003,0,323,575,1160,1328,0,289,0,752,608,0,0,444,2415,217,38289
,,2004,0,324,540,1185,1323,373,294,0,739,605,0,0,459,2272,234,39348
,,2005,0,359,477,1227,1361,394,295,0,761,615,0,0,499,2149,161,39364
,,2006,0,358,419,1260,1444,387,328,0,717,614,0,0,513,2051,227,39710
,,2007,0,356,447,1269,1541,400,354,0,737,591,0,0,469,1927,235,39419
,,2008,0,331,439,1376,1348,433,354,0,786,588,0,0,456,1830,294,39570
,,2009,0,302,393,1437,1593,402,353,0,788,601,0,0,429,1826,343,40461
,,2010,0,306,373,1452,1519,0,378,0,784,587,0,0,448,1845,0,38721
,,2011,0,317,346,1512,1578,0,358,0,762,622,0,0,434,1848,0,38941
,,2012,0,312,315,1532,1603,0,332,0,759,617,0,0,449,1812,0,35975
,,2013,0,311,327,0,1615,0,320,0,724,579,110,89,448,1764,455,38816
Springfield, MA ,2001,0,751,1065,2807,3351,445,2546,0,1739,1368,547,494,926,4362,74,101970
,,2002,56,775,1087,2916,3277,470,2421,25,1788,1428,502,432,930,4438,80,102553
,,2003,0,785,1066,3044,3386,504,2485,0,1799,1542,482,466,952,4369,68,104705
,,2004,0,800,1064,3135,3415,521,2512,0,1798,1554,515,469,1005,4389,68,106010
,,2005,59,788,1056,3158,3397,539,2569,18,1825,1552,529,482,1018,4435,79,104885
,,2006,56,776,964,3250,3395,511,2751,18,1809,1491,546,503,1031,4412,75,108088
,,2007,35,760,881,3319,3612,628,2760,26,0,1424,517,0,1033,4567,59,106134
,,2008,34,729,830,3462,3735,689,2682,15,1748,1361,521,508,1025,4627,50,110722
,,2009,26,709,745,3512,3723,640,2601,16,1589,1354,476,497,890,4657,42,107470
,,2010,32,743,789,3507,3714,565,2813,13,1629,1408,477,527,932,4515,45,109143
,,2011,18,749,821,3524,3586,607,2671,13,1679,1388,491,549,957,4761,31,109273
,,2012,15,768,915,3525,3623,653,2659,17,1733,1377,480,616,951,4584,31,110282
,,2013,20,769,874,3707,3730,644,2539,20,1723,1390,480,595,953,4633,39,112683
Springfield, MO ,2001,0,490,735,1479,2197,254,1795,0,985,1412,0,0,941,1549,53,58524
,,2002,0,491,699,1585,2132,367,1626,0,1039,1232,0,0,970,1574,63,57870
,,2003,0,505,728,1627,2214,417,1805,0,1150,1334,0,0,1041,1636,83,60295
,,2004,0,526,0,1698,2199,482,1904,0,1210,1352,0,0,0,1645,139,59506
,,2005,0,588,764,1770,2378,538,1927,0,1298,1405,0,0,1183,1660,138,66709
,,2006,0,528,0,1813,2470,522,1906,0,1360,1404,0,0,1232,1703,0,68277
,,2007,0,544,704,1797,2506,594,1928,0,1440,1350,0,0,1222,1757,52,69956
,,2008,0,508,0,1879,2484,628,1880,0,1526,1291,0,0,1217,1807,0,67329
,,2009,0,477,0,2020,2899,600,1609,0,1473,1229,0,0,0,1883,38,63610
,,2010,0,507,0,2010,3005,610,1755,0,1511,1259,0,0,0,1777,44,64588
,,2011,0,519,0,2014,3129,616,1726,0,1557,1232,0,0,0,1741,49,63178
,,2012,0,544,0,2053,2920,521,1765,0,1667,1259,0,0,0,1749,53,64914
,,2013,41,536,0,2093,3038,537,1738,0,1705,1284,885,0,0,1762,0,75198
Springfield, OH ,2001,0,132,192,478,410,38,1005,8,239,324,0,0,148,578,0,16234
,,2002,48,130,181,475,487,33,868,8,247,330,0,0,156,576,55,19757
,,2003,47,141,183,502,508,28,736,8,245,336,163,0,0,576,53,18428
,,2004,59,145,187,519,522,39,803,8,202,331,169,62,195,571,67,19988
,,2005,0,141,169,517,547,39,826,10,0,334,172,49,191,539,0,16352
,,2006,0,134,144,531,581,43,882,9,0,320,202,44,213,518,0,16903
,,2007,0,131,126,509,591,46,792,8,228,306,174,0,0,517,0,15222
,,2008,56,127,106,497,538,45,743,7,257,295,196,0,0,521,63,18201
,,2009,83,122,100,486,556,46,528,9,254,285,190,0,0,518,92,16956
,,2010,64,123,92,458,524,39,624,9,258,278,197,0,0,513,73,17015
,,2011,55,126,96,453,552,42,737,8,274,277,219,0,0,489,63,18110
,,2012,0,124,98,436,597,38,766,7,283,272,218,0,0,487,0,15157
,,2013,57,126,105,435,648,36,733,10,308,286,229,0,0,481,67,18615
St. Cloud, MN ,2001,0,216,548,720,1004,106,1390,18,355,638,0,0,421,892,0,25509
,,2002,0,220,580,807,1087,156,1348,22,368,634,0,0,425,903,0,26613
,,2003,0,229,604,845,1071,167,1492,20,409,600,0,0,439,900,0,27014
,,2004,205,245,621,888,1063,193,1718,26,424,634,205,23,478,905,227,37767
,,2005,0,249,578,900,1097,228,1742,27,0,623,203,23,452,921,0,30722
,,2006,252,244,555,952,1020,224,1676,28,416,615,217,33,459,932,277,37130
,,2007,0,241,541,0,988,381,1512,23,437,571,223,59,375,923,0,29906
,,2008,0,230,503,0,915,317,1461,20,503,564,230,62,386,953,0,29786
,,2009,0,210,486,0,992,321,1287,16,475,575,215,59,355,994,0,29158
,,2010,0,221,513,1050,965,0,1322,25,498,604,219,0,384,986,0,30143
,,2011,0,232,520,1080,947,304,1363,0,524,605,239,75,424,966,236,38160
,,2012,260,234,569,1098,837,300,1375,20,520,607,245,83,442,945,281,38565
,,2013,185,232,559,1151,931,320,1335,21,563,652,234,79,471,929,205,38029
St. George, UT ,2001,0,144,291,206,572,0,103,0,115,278,135,15,50,328,0,9881
,,2002,0,153,288,233,570,54,112,0,128,303,158,15,58,329,23,12718
,,2003,0,161,311,261,635,69,142,0,131,325,165,19,75,342,18,13941
,,2004,0,179,382,287,635,77,160,0,150,358,185,23,87,358,23,14992
,,2005,0,190,464,312,702,83,188,0,179,397,231,25,100,390,31,16886
,,2006,0,226,520,391,781,81,208,0,206,448,244,27,117,417,49,19018
,,2007,0,227,530,400,838,0,228,44,231,445,232,29,123,430,0,16009
,,2008,0,216,401,417,820,0,232,37,244,406,233,33,121,461,0,15794
,,2009,0,202,275,425,813,0,183,35,216,369,226,31,96,482,0,14832
,,2010,0,203,239,421,784,0,180,26,215,352,246,35,91,476,0,14490
,,2011,1,215,236,436,850,81,212,24,208,347,252,39,100,482,25,18403
,,2012,2,232,258,434,878,83,211,25,226,354,242,27,111,474,26,18843
,,2013,0,241,287,460,954,85,207,26,0,363,247,32,125,473,0,16135
St. Joseph, MO-KS ,2001,0,139,244,373,0,0,0,0,169,289,0,0,254,605,43,14671
,,2002,0,133,236,375,444,0,0,0,186,292,0,0,370,592,23,15592
,,2003,0,140,234,0,481,0,0,0,232,314,0,0,298,597,36,15748
,,2004,0,143,227,0,495,0,0,0,249,322,0,0,307,584,106,16426
,,2005,0,143,224,405,462,0,902,0,281,330,0,0,325,586,0,17281
,,2006,0,143,198,415,466,0,0,0,296,332,0,0,293,591,77,17129
,,2007,0,0,207,413,480,0,0,0,282,332,0,0,302,586,102,17496
,,2008,0,141,192,451,476,0,1226,0,281,336,0,0,317,604,0,18907
,,2009,0,112,241,462,552,0,0,0,249,332,0,0,222,601,161,18589
,,2010,0,131,170,457,528,0,1509,0,270,332,0,0,220,580,112,20083
,,2011,0,128,175,459,476,0,1527,0,257,324,0,0,229,567,116,20201
,,2012,0,141,182,477,419,0,1726,0,271,322,0,0,230,561,99,20566
,,2013,133,144,173,486,460,0,1695,7,286,316,157,174,219,567,141,22890
St. Louis, MO-IL ,2001,0,5309,0,11236,21496,0,0,0,17695,6885,0,0,8340,13638,1039,490735
,,2002,0,5564,0,11518,0,0,0,0,18127,7361,0,0,0,13970,1107,446048
,,2003,0,5672,0,11685,21626,0,0,0,18619,7760,0,0,0,14083,1342,465726
,,2004,0,5805,0,12006,21206,4813,0,0,18423,7676,0,0,0,13997,1434,474137
,,2005,0,0,0,12196,21701,5138,0,0,19284,7815,0,0,0,13844,1537,500099
,,2006,0,0,0,12645,21775,5561,0,0,19509,7642,0,0,0,13921,1136,498731
,,2007,0,5757,0,12740,22406,0,0,0,19280,7453,0,0,0,13734,972,503241
,,2008,0,5628,0,13220,22067,0,18855,0,21426,7578,0,0,0,13844,998,532434
,,2009,0,5333,0,13411,24989,0,0,0,18149,7379,0,0,0,14128,1001,478673
,,2010,0,5479,0,13270,25768,0,0,0,18764,7339,0,0,0,14082,953,482510
,,2011,0,5541,0,13349,26807,0,0,0,18741,7241,0,0,0,13837,1000,483413
